created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
1970-01-01 00:25:23 UTC,570,smartwatch,1523319152098,0.18185452,-0.44027936,1.0767702,phone,1523319151986,0
1970-01-01 00:25:23 UTC,571,smartwatch,1523319152098,-0.41635114,0.67477596,0.31585258,phone,1523319151986,0
1970-01-01 00:25:23 UTC,572,smartwatch,1523319152098,-0.72502524,1.5361922,-1.2203395,phone,1523319151986,0
1970-01-01 00:25:23 UTC,573,smartwatch,1523319152098,-0.552742,2.0171494,-1.3806586,phone,1523319151986,0
1970-01-01 00:25:23 UTC,574,smartwatch,1523319152098,-0.57427746,2.2277179,-1.1820544,phone,1523319151986,0
1970-01-01 00:25:23 UTC,575,smartwatch,1523319152098,-1.4931214,1.8592232,-0.25603202,phone,1523319151986,0
1970-01-01 00:25:23 UTC,576,smartwatch,1523319152098,-3.0795627,-0.82313097,0.88295156,phone,1523319151986,0
1970-01-01 00:25:23 UTC,577,smartwatch,1523319152098,-4.2855453,-6.1160545,2.2995026,phone,1523319151986,0
1970-01-01 00:25:23 UTC,578,smartwatch,1523319152098,-4.5894337,-11.880364,4.479364,phone,1523319151986,0
1970-01-01 00:25:23 UTC,579,smartwatch,1523319152098,-4.2520456,-18.094524,6.166304,phone,1523319151986,0
1970-01-01 00:25:23 UTC,580,smartwatch,1523319152098,-3.3690944,-23.495125,7.2502527,phone,1523319151986,0
1970-01-01 00:25:23 UTC,581,smartwatch,1523319152098,-2.201397,-26.562725,8.161918,phone,1523319151986,0
1970-01-01 00:25:23 UTC,582,smartwatch,1523319152098,-1.1246266,-27.699314,9.114262,phone,1523319151986,0
1970-01-01 00:25:23 UTC,583,smartwatch,1523319152098,-0.23928227,-28.106094,10.439885,phone,1523319151986,0
1970-01-01 00:25:23 UTC,584,smartwatch,1523319152098,-0.10289137,-27.761528,11.540584,phone,1523319151986,0
1970-01-01 00:25:23 UTC,585,smartwatch,1523319152098,-0.9092726,-26.699116,12.27518,phone,1523319151986,0
1970-01-01 00:25:23 UTC,586,smartwatch,1523319152098,-2.4646072,-24.713072,12.342179,phone,1523319151986,0
1970-01-01 00:25:23 UTC,587,smartwatch,1523319152098,-4.115655,-22.229322,11.389835,phone,1523319151986,0
1970-01-01 00:25:23 UTC,588,smartwatch,1523319152098,-5.460421,-20.16671,9.556933,phone,1523319151986,0
1970-01-01 00:25:23 UTC,589,smartwatch,1523319152098,-6.3888364,-18.72623,7.1712894,phone,1523319151986,0
1970-01-01 00:25:23 UTC,590,smartwatch,1523319152098,-7.0205417,-17.139788,4.725825,phone,1523319151986,0
1970-01-01 00:25:23 UTC,591,smartwatch,1523319152098,-7.4344997,-15.199209,2.6536403,phone,1523319151986,0
1970-01-01 00:25:23 UTC,592,smartwatch,1523319152098,-7.331609,-12.957134,1.1246266,phone,1523319151986,0
1970-01-01 00:25:23 UTC,593,smartwatch,1523319152098,-6.384051,-10.092926,0.11485548,phone,1523319151986,0
1970-01-01 00:25:23 UTC,594,smartwatch,1523319152098,-4.618148,-6.8195443,-0.38524446,phone,1523319151986,0
1970-01-01 00:25:23 UTC,595,smartwatch,1523319152098,-1.9932213,-3.5030923,-0.552742,phone,1523319151986,0
1970-01-01 00:25:23 UTC,596,smartwatch,1523319152098,1.3375878,-0.4761717,-0.26081768,phone,1523319151986,0
1970-01-01 00:25:23 UTC,597,smartwatch,1523319152098,4.6731825,1.8879371,0.059820566,phone,1523319151986,0
1970-01-01 00:25:23 UTC,598,smartwatch,1523319152098,7.2287173,3.333202,0.21535404,phone,1523319151986,0
1970-01-01 00:25:23 UTC,599,smartwatch,1523319152098,8.382058,3.940979,0.148355,phone,1523319151986,0
1970-01-01 00:25:23 UTC,600,smartwatch,1523319152098,8.298309,4.063013,-0.1268196,phone,1523319151986,0
1970-01-01 00:25:23 UTC,601,phone,1523319151986,0.37349546,0.7565677,3.2082303,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,602,phone,1523319151986,-2.0398598,0.7374141,13.378799,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,603,phone,1523319151986,-1.6089035,-1.6950948,1.1875241,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,604,phone,1523319151986,-0.34476504,0.6512229,19.938911,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,605,phone,1523319151986,-0.095768064,0.47884035,9.825804,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,606,phone,1523319151986,-0.17238252,0.22026655,10.429143,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,607,phone,1523319151986,-0.50757074,0.17238252,10.084377,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,608,phone,1523319151986,-0.40222588,0.21068975,9.844957,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,609,phone,1523319151986,-0.4309563,0.1436521,9.251195,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,610,phone,1523319151986,-0.48841715,0.21068975,9.461885,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,611,phone,1523319151986,-0.48841715,0.16280572,9.404425,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,612,phone,1523319151986,-0.4309563,0.20111294,10.04607,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,613,phone,1523319151986,-0.37349546,0.1436521,9.825804,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,614,phone,1523319151986,-0.47884035,0.23942018,9.825804,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,615,phone,1523319151986,-0.45968673,0.21068975,9.77792,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,616,phone,1523319151986,-0.4309563,0.20111294,9.797073,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,617,phone,1523319151986,-0.41180268,0.20111294,9.710882,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,618,phone,1523319151986,-0.4309563,0.21068975,9.787497,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,619,phone,1523319151986,-0.4213795,0.21068975,9.77792,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,620,phone,1523319151986,-0.45968673,0.21068975,9.77792,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,621,phone,1523319151986,-0.41180268,0.18195933,9.672575,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,622,phone,1523319151986,-0.4213795,0.1340753,9.864111,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,623,phone,1523319151986,-0.4405331,0.20111294,9.816227,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,624,phone,1523319151986,-0.4405331,0.21068975,9.768343,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,625,phone,1523319151986,-0.4213795,0.19153613,9.768343,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,626,phone,1523319151986,-0.4309563,0.17238252,9.797073,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,627,phone,1523319151986,-0.4309563,0.18195933,9.80665,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,628,phone,1523319151986,-0.4405331,0.17238252,9.758766,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,629,phone,1523319151986,-0.41180268,0.19153613,9.758766,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,630,phone,1523319151986,-0.41180268,0.18195933,9.787497,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,631,phone,1523319151986,-0.4405331,0.18195933,9.768343,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,632,phone,1523319151986,-0.45968673,0.17238252,9.758766,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,633,phone,1523319151986,-0.45010993,0.16280572,9.77792,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,634,phone,1523319151986,-0.4213795,0.19153613,9.787497,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,635,phone,1523319151986,-0.4309563,0.17238252,9.749189,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,636,phone,1523319151986,-0.4309563,0.16280572,9.787497,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,637,phone,1523319151986,-0.4405331,0.17238252,9.80665,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,638,phone,1523319151986,-0.4405331,0.18195933,9.797073,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,639,phone,1523319151986,-0.41180268,0.20111294,9.768343,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,640,phone,1523319151986,-0.4213795,0.17238252,9.758766,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,641,phone,1523319151986,-0.45010993,0.20111294,9.787497,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,642,phone,1523319151986,-0.45968673,0.17238252,9.77792,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,643,phone,1523319151986,-0.4309563,0.19153613,9.758766,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,644,phone,1523319151986,-0.4213795,0.19153613,9.768343,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,645,phone,1523319151986,-0.4213795,0.19153613,9.787497,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,646,phone,1523319151986,-0.4309563,0.20111294,9.787497,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,647,phone,1523319151986,-0.4309563,0.16280572,9.77792,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,648,phone,1523319151986,-0.4405331,0.19153613,9.787497,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,649,phone,1523319151986,-0.4213795,0.19153613,9.787497,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,650,phone,1523319151986,-0.4405331,0.18195933,9.77792,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,651,phone,1523319151986,-0.4309563,0.20111294,9.768343,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,652,phone,1523319151986,-0.4405331,0.16280572,9.77792,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,653,phone,1523319151986,-0.41180268,0.17238252,9.797073,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,654,phone,1523319151986,-0.4309563,0.18195933,9.77792,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,655,phone,1523319151986,-0.41180268,0.19153613,9.77792,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,656,phone,1523319151986,-0.4309563,0.18195933,9.768343,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,657,phone,1523319151986,-0.4405331,0.17238252,9.80665,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,658,phone,1523319151986,-0.4213795,0.19153613,9.797073,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,659,phone,1523319151986,-0.41180268,0.19153613,9.77792,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,660,phone,1523319151986,-0.41180268,0.18195933,9.797073,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,661,phone,1523319151986,-0.4309563,0.17238252,9.816227,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,662,phone,1523319151986,-0.4309563,0.17238252,9.787497,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,663,phone,1523319151986,-0.4405331,0.17238252,9.768343,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,664,phone,1523319151986,-0.4213795,0.19153613,9.77792,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,665,phone,1523319151986,-0.4213795,0.19153613,9.816227,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,666,phone,1523319151986,-0.4405331,0.20111294,9.816227,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,667,phone,1523319151986,-0.4309563,0.18195933,9.797073,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,668,phone,1523319151986,-0.4213795,0.17238252,9.816227,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,669,phone,1523319151986,-0.41180268,0.17238252,9.816227,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,670,phone,1523319151986,-0.41180268,0.19153613,9.797073,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,671,phone,1523319151986,-0.4309563,0.18195933,9.816227,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,672,phone,1523319151986,-0.4405331,0.17238252,9.816227,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,673,phone,1523319151986,-0.4213795,0.19153613,9.816227,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,674,phone,1523319151986,-0.4213795,0.18195933,9.80665,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,675,phone,1523319151986,-0.4309563,0.19153613,9.80665,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,676,phone,1523319151986,-0.4309563,0.19153613,9.825804,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,677,phone,1523319151986,-0.41180268,0.18195933,9.835381,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,678,phone,1523319151986,-0.4213795,0.17238252,9.854534,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,679,phone,1523319151986,-0.41180268,0.18195933,9.835381,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,680,phone,1523319151986,-0.4213795,0.18195933,9.844957,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,681,phone,1523319151986,-0.4405331,0.20111294,9.844957,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,682,phone,1523319151986,-0.4405331,0.17238252,9.854534,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,683,phone,1523319151986,-0.4213795,0.19153613,9.854534,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,684,phone,1523319151986,-0.4213795,0.20111294,9.854534,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,685,phone,1523319151986,-0.4213795,0.19153613,9.911995,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,686,phone,1523319151986,-0.4405331,0.19153613,9.844957,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,687,phone,1523319151986,-0.4213795,0.17238252,9.835381,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,688,phone,1523319151986,-0.4213795,0.17238252,9.873688,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,689,phone,1523319151986,-0.41180268,0.18195933,9.873688,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,690,phone,1523319151986,-0.4309563,0.18195933,9.892841,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,691,phone,1523319151986,-0.41180268,0.18195933,9.854534,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,692,phone,1523319151986,-0.4213795,0.16280572,9.854534,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,693,phone,1523319151986,-0.4405331,0.15322891,9.854534,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,694,phone,1523319151986,-0.4405331,0.19153613,9.844957,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,695,phone,1523319151986,-0.4309563,0.19153613,9.825804,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,696,phone,1523319151986,-0.4309563,0.19153613,9.835381,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,697,phone,1523319151986,-0.4309563,0.17238252,9.844957,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,698,phone,1523319151986,-0.4309563,0.19153613,9.825804,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,699,phone,1523319151986,-0.4309563,0.19153613,9.825804,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,700,phone,1523319151986,-0.4213795,0.19153613,9.816227,smartwatch,1523319152098,0
1970-01-01 00:25:23 UTC,701,phone,1523319155467,-15.255854,-10.486604,3.7349546,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,702,phone,1523319155467,-13.704411,-7.1251445,2.9783869,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,703,phone,1523319155467,-13.302185,-2.6048915,-0.23942018,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,704,phone,1523319155467,-11.329363,-0.1436521,-2.1164744,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,705,phone,1523319155467,-8.963891,-0.7661445,-1.9153614,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,706,phone,1523319155467,-6.8761473,-2.6048915,-2.2409728,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,707,phone,1523319155467,-5.085284,-3.6104562,-1.9632454,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,708,phone,1523319155467,-3.4955344,-5.5641246,-1.9440918,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,709,phone,1523319155467,-2.1643584,-6.981492,-1.6376339,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,710,phone,1523319155467,-2.030283,-3.466804,-1.4269443,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,711,phone,1523319155467,-2.7102363,-0.641646,-1.8579005,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,712,phone,1523319155467,-5.793968,-4.0892963,-2.2697031,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,713,phone,1523319155467,-17.199945,-8.963891,6.646304,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,714,phone,1523319155467,-9.758766,-13.01488,3.466804,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,715,phone,1523319155467,-4.5777135,-11.520899,-2.8921957,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,716,phone,1523319155467,-2.72939,-17.353174,-2.1739352,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,717,phone,1523319155467,-3.5051112,-15.294161,-2.2505496,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,718,phone,1523319155467,-0.6799533,-11.329363,0.18195933,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,719,phone,1523319155467,1.0630256,-8.781932,3.5529952,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,720,phone,1523319155467,-0.5363012,-4.012682,1.982399,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,721,phone,1523319155467,-1.091756,-2.7581203,-0.4405331,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,722,phone,1523319155467,-0.641646,-2.4516625,-0.36391866,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,723,phone,1523319155467,-0.89064306,-2.7006595,1.5514427,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,724,phone,1523319155467,-2.4708161,-1.8770541,3.064578,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,725,phone,1523319155467,-3.4955344,1.0821792,2.27928,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,726,phone,1523319155467,-2.9879637,3.6008794,0.5650316,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,727,phone,1523319155467,-2.480393,4.213795,-0.6703765,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,728,phone,1523319155467,-1.2641385,-0.32561144,-2.8921957,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,729,phone,1523319155467,-0.7374141,-8.283937,-0.7278373,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,730,phone,1523319155467,-0.51714754,-18.339584,3.7924154,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,731,phone,1523319155467,-0.80445176,-27.14067,4.309563,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,732,phone,1523319155467,-3.3997664,-27.983429,1.5897499,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,733,phone,1523319155467,-4.2904096,-25.914839,-0.91937345,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,734,phone,1523319155467,-4.6351743,-22.55338,0.39264908,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,735,phone,1523319155467,-2.4516625,-19.096153,2.327164,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,736,phone,1523319155467,-0.92895025,-15.897499,2.566584,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,737,phone,1523319155467,-0.93852705,-12.038046,2.0015526,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,738,phone,1523319155467,-0.6799533,-8.37013,0.90021986,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,739,phone,1523319155467,-0.2777274,-4.280833,-0.7374141,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,740,phone,1523319155467,0.10534488,-1.5131354,-1.484405,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,741,phone,1523319155467,0,-0.641646,-0.78529817,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,742,phone,1523319155467,-0.94810385,-0.45010993,0.32561144,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,743,phone,1523319155467,-2.0590134,0.46926352,0.5650316,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,744,phone,1523319155467,-2.3175871,1.043872,-0.5746084,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,745,phone,1523319155467,-2.078167,1.1109096,-1.3790601,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,746,phone,1523319155467,-0.6895301,-1.6184803,-0.6703765,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,747,phone,1523319155467,0.5267244,-7.3645644,1.0630256,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,748,phone,1523319155467,1.685518,-16.213533,3.016694,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,749,phone,1523319155467,0.6895301,-23.252487,4.3478703,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,750,phone,1523319155467,-1.283292,-25.359385,1.7717092,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,751,phone,1523319155467,-1.9728222,-22.850262,0.34476504,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,752,phone,1523319155467,-1.9728222,-20.57098,1.3694834,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,753,phone,1523319155467,-1.0821792,-17.506403,2.3558946,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,754,phone,1523319155467,-0.038307227,-14.077906,1.9919758,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,755,phone,1523319155467,0.22984336,-10.716447,1.3120226,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,756,phone,1523319155467,0.047884032,-7.1826053,0.7278373,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,757,phone,1523319155467,-0.21068975,-4.0701427,-0.17238252,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,758,phone,1523319155467,-0.45968673,-1.9919758,-0.8523358,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,759,phone,1523319155467,-0.545878,-1.3982137,-0.7278373,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,760,phone,1523319155467,-0.6895301,-0.90979666,-0.038307227,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,761,phone,1523319155467,-0.7086837,-0.5554548,-0.076614454,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,762,phone,1523319155467,-0.545878,-0.36391866,-0.019153614,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,763,phone,1523319155467,0.076614454,-0.79487497,-0.06703765,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,764,phone,1523319155467,0.60333884,-2.0111294,0.25857377,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,765,phone,1523319155467,1.1109096,-5.4300494,1.340753,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,766,phone,1523319155467,0.6607997,-10.505757,2.873042,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,767,phone,1523319155467,-0.41180268,-16.443377,4.405331,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,768,phone,1523319155467,-2.815581,-20.226215,3.466804,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,769,phone,1523319155467,-3.4093432,-20.264523,1.3982137,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,770,phone,1523319155467,-3.6487634,-19.479225,1.3599066,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,771,phone,1523319155467,-3.169923,-18.454506,2.4516625,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,772,phone,1523319155467,-1.2737153,-16.960526,2.2505496,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,773,phone,1523319155467,-0.32561144,-15.255854,2.2601264,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,774,phone,1523319155467,-0.047884032,-12.5743475,2.5570073,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,775,phone,1523319155467,0.1340753,-9.758766,1.9632454,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,776,phone,1523319155467,0.25857377,-7.1826053,1.7429788,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,777,phone,1523319155467,-0.019153614,-4.951209,1.2737153,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,778,phone,1523319155467,-0.5363012,-3.3423057,1.0726024,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,779,phone,1523319155467,-0.5267244,-2.834735,0.6991069,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,780,phone,1523319155467,-0.78529817,-2.7485435,0.8619126,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,781,phone,1523319155467,-1.2066777,-4.462792,1.733402,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,782,phone,1523319155467,-2.5570073,-4.8458643,2.2601264,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,783,phone,1523319155467,-3.572149,-5.257667,1.7812861,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,784,phone,1523319155467,-3.6966474,-4.2521024,1.1300632,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,785,phone,1523319155467,-3.3901896,-3.5242648,1.3503298,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,786,phone,1523319155467,-3.9073372,-3.3518825,1.8387469,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,787,phone,1523319155467,-4.7022123,-4.1946416,1.8004397,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,788,phone,1523319155467,-5.391742,-4.9799395,1.5131354,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,789,phone,1523319155467,-5.506664,-5.6407394,1.8866309,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,790,phone,1523319155467,-5.5162406,-6.196194,2.825158,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,791,phone,1523319155467,-5.803545,-6.8569937,3.667917,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,792,phone,1523319155467,-6.129156,-7.019799,4.261679,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,793,phone,1523319155467,-6.655881,-7.4986396,4.7022123,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,794,phone,1523319155467,-6.9144545,-7.6231384,4.606444,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,795,phone,1523319155467,-7.4124484,-7.5082164,3.7828386,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,796,phone,1523319155467,-8.437167,-8.0924015,3.2369606,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,797,phone,1523319155467,-9.385271,-8.66701,3.2465374,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,798,phone,1523319155467,-9.950302,-9.356541,3.4284968,smartwatch,1523319156397,0
1970-01-01 00:25:23 UTC,799,phone,1523319155467,-10.180145,-10.0748005,3.620033,smartwatch,1523319156397,0
